1,500,500,-1
2,740,442,4
3,261,710,10
4,578,522,4
5,482,914,2
6,628,644,4
7,551,651,4
8,828,54,5
9,541,270,5
10,450,1000,5
11,521,127,5
12,738,809,6
13,323,289,8
14,803,214,6
15,556,488,8
16,758,937,4
17,875,326,6
18,113,509,2
19,491,726,8
20,415,355,6
21,946,632,10
22,136,120,11
23,117,971,12
24,817,246,10
25,491,845,1
26,454,801,1
27,676,995,10
28,145,557,2
29,166,494,2
30,977,318,10
31,363,711,10
32,164,501,2
33,833,501,3
34,444,958,1
35,828,672,7
36,714,57,3
37,51,676,2
38,922,16,10
39,673,571,0
40,211,471,6
41,590,220,11
42,305,311,8
43,953,745,4
44,154,753,5
45,918,227,11
46,819,671,7
47,675,667,0
48,617,176,11
49,706,179,11
50,512,443,11
51,302,453,6
52,753,786,7
53,331,450,6
54,765,990,4
55,249,360,6
56,292,887,1
57,371,804,1
58,786,186,12
59,382,284,8
60,44,552,2
61,107,895,12
62,108,928,12
63,523,264,12
64,397,120,8
65,25,769,5
66,98,623,2
67,946,978,4
68,815,696,7
69,314,361,6
70,447,695,0
71,878,243,9
72,341,648,10
73,363,0,11
74,675,83,9
75,998,520,3
76,98,111,11
77,267,902,1
78,628,746,0
79,940,409,3
80,786,488,3
81,323,674,10
82,986,151,9
83,790,150,9
84,180,944,12
85,533,816,0
86,750,789,7
87,589,125,9
88,640,911,7
89,99,216,8
90,754,659,7
91,828,357,3
92,597,587,0
93,929,655,3
94,159,781,5
95,955,6,9
96,63,435,2
97,130,302,8
98,954,687,3
99,866,879,4
100,131,686,5
101,519,220,9
102,454,928,1
103,415,916,1
104,468,833,1
105,109,859,12
106,806,568,3
107,907,703,7
108,821,135,9
109,622,561,0
110,482,689,0
